STATION,STATION_NAME,DATE,HPCP
COOP:306747,PORTLAND1 SW NY US,20131220 13:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131220 17:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131220 19:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131220 22:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131221 00:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131221 03:00,5.08
COOP:306747,PORTLAND1 SW NY US,20131221 08:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131221 10:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131221 12:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131221 13:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131221 14:00,7.62
COOP:306747,PORTLAND1 SW NY US,20131221 16:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131221 18:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131221 19:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131221 20:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131221 22:00,7.62
COOP:306747,PORTLAND1 SW NY US,20131221 23:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131222 00:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131222 01:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131222 02:00,5.08
COOP:306747,PORTLAND1 SW NY US,20131222 03:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131222 05:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131222 09:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131222 13:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131222 14:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131224 04:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131224 15:00,2.54
COOP:306747,PORTLAND1 SW NY US,20131231 01:00,25399.75
COOP:306747,PORTLAND1 SW NY US,20140101 00:00,25399.75
COOP:300687,BINGHAMTON GREATER AP NY US,20130101 00:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130101 01:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130101 02:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130101 03:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130101 04:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130101 05:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130101 09:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130101 10:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130101 11:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130101 12:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130101 14:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130101 15:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130101 16:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130101 17:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130101 18:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130102 06:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130102 07:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130102 08:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130102 09:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130102 10:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130102 14:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130102 15:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130102 16:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130102 17:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130102 18:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130102 19:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130102 20:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130102 21:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130102 22:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130102 23:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 00:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 01:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 02:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 03:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 04:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 05:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 06:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 07:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 08:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 11:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 12:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 13:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 14:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 15:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 16:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 17:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 19:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 20:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 21:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 22:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130103 23:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130104 00:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130104 01:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130104 02:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130104 04:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130104 05:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130104 06:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130106 02:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130106 03:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130106 17:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130106 18:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130106 19:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130106 20:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130106 21:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130106 22:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130106 23:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130107 00:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130107 02:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130107 03:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130107 04:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130107 05:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130109 13:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130111 10:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130111 13:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130111 14:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130111 15:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130111 16:00,2.79
COOP:300687,BINGHAMTON GREATER AP NY US,20130111 17:00,0.76
COOP:300687,BINGHAMTON GREATER AP NY US,20130111 18:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130111 19:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130114 01:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130114 02:00,1.27
COOP:300687,BINGHAMTON GREATER AP NY US,20130114 03:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130114 04:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130114 06:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130114 07:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130116 02:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130116 03:00,1.27
COOP:300687,BINGHAMTON GREATER AP NY US,20130116 04:00,1.52
COOP:300687,BINGHAMTON GREATER AP NY US,20130116 05:00,0.51
COOP:300687,BINGHAMTON GREATER AP NY US,20130116 06:00,1.02
COOP:300687,BINGHAMTON GREATER AP NY US,20130116 07:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130116 08:00,0.76
COOP:300687,BINGHAMTON GREATER AP NY US,20130116 09:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130116 10:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130116 11:00,0.51
COOP:300687,BINGHAMTON GREATER AP NY US,20130116 12:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130116 13:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130116 14:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130116 15:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130116 16:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130116 17:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130117 08:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130117 09:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130117 10:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130117 11:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130117 12:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130117 13:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130117 14:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130117 21:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130117 22:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130117 23:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130118 00:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130118 01:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130118 02:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130118 05:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130118 06:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130118 07:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130118 08:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130118 10:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130118 11:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130118 14:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130120 20:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130120 21:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130120 22:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130120 23:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130121 00:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130121 01:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130121 10:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130121 11:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130121 12:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130121 13:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130121 14:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130121 15:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130121 16:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130121 17:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130121 18:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130121 19:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130121 20:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130122 00:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130122 01:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130122 02:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130122 09:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130122 17:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130123 12:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130124 01:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130124 02:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130124 13:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130125 16:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130125 17:00,0.51
COOP:300687,BINGHAMTON GREATER AP NY US,20130125 18:00,0.51
COOP:300687,BINGHAMTON GREATER AP NY US,20130125 19:00,0.51
COOP:300687,BINGHAMTON GREATER AP NY US,20130125 20:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130125 21:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130125 22:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130126 12:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130127 02:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130127 03:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130127 04:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130127 05:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130127 08:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130127 22:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130128 07:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130128 08:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130128 09:00,1.02
COOP:300687,BINGHAMTON GREATER AP NY US,20130128 10:00,0.51
COOP:300687,BINGHAMTON GREATER AP NY US,20130128 11:00,1.02
COOP:300687,BINGHAMTON GREATER AP NY US,20130128 12:00,1.52
COOP:300687,BINGHAMTON GREATER AP NY US,20130128 13:00,0.51
COOP:300687,BINGHAMTON GREATER AP NY US,20130128 14:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130128 15:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130128 17:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130128 18:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130128 19:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130128 20:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130128 22:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130128 23:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130129 00:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130129 01:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130129 02:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130129 04:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130129 12:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130129 14:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130129 15:00,3.30
COOP:300687,BINGHAMTON GREATER AP NY US,20130129 16:00,2.79
COOP:300687,BINGHAMTON GREATER AP NY US,20130129 17:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130129 19:00,0.51
COOP:300687,BINGHAMTON GREATER AP NY US,20130129 20:00,0.51
COOP:300687,BINGHAMTON GREATER AP NY US,20130129 21:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130129 22:00,0.51
COOP:300687,BINGHAMTON GREATER AP NY US,20130129 23:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130130 01:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130130 14:00,1.02
COOP:300687,BINGHAMTON GREATER AP NY US,20130130 15:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130130 16:00,0.51
COOP:300687,BINGHAMTON GREATER AP NY US,20130130 17:00,0.76
COOP:300687,BINGHAMTON GREATER AP NY US,20130130 18:00,1.27
COOP:300687,BINGHAMTON GREATER AP NY US,20130130 19:00,0.76
COOP:300687,BINGHAMTON GREATER AP NY US,20130130 20:00,1.02
COOP:300687,BINGHAMTON GREATER AP NY US,20130130 21:00,2.29
COOP:300687,BINGHAMTON GREATER AP NY US,20130130 22:00,2.29
COOP:300687,BINGHAMTON GREATER AP NY US,20130130 23:00,2.54
COOP:300687,BINGHAMTON GREATER AP NY US,20130131 00:00,2.29
COOP:300687,BINGHAMTON GREATER AP NY US,20130131 01:00,2.29
COOP:300687,BINGHAMTON GREATER AP NY US,20130131 02:00,2.29
COOP:300687,BINGHAMTON GREATER AP NY US,20130131 03:00,3.56
COOP:300687,BINGHAMTON GREATER AP NY US,20130131 04:00,1.52
COOP:300687,BINGHAMTON GREATER AP NY US,20130131 05:00,1.02
COOP:300687,BINGHAMTON GREATER AP NY US,20130131 06:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130131 07:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130131 08:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130131 11:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130131 12:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130131 14:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130131 15:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130131 16:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130131 18:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130131 19:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130131 20:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130201 01:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130201 02:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130201 03:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130201 04:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130201 05:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130201 06:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130201 10:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130201 11:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130201 12:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130201 13:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130201 14:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130201 15:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130201 16:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130201 18:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130201 20:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130202 00:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130202 01:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130202 02:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130202 03:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130202 10:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130202 11:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130202 12:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130202 13:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130202 14:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130202 19:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130202 20:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130202 21:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130202 22:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130202 23:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130203 00:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130203 01:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130203 02:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130203 18:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130203 19:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130203 20:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130203 21:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130203 22:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130203 23:00,0.76
COOP:300687,BINGHAMTON GREATER AP NY US,20130204 00:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130204 01:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130204 03:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130204 05:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130204 10:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130204 11:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130204 12:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130204 13:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130204 15:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130204 16:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130204 17:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130204 18:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130204 19:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130204 21:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130204 23:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130205 00:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130205 01:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130205 02:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130205 03:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130205 04:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130205 05:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130205 06:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130205 20:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130205 21:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130206 00:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130206 06:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130206 07:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130206 08:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130206 09:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130206 10:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130206 11:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130206 12:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130206 13:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130208 11:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130208 15:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130208 16:00,0.51
COOP:300687,BINGHAMTON GREATER AP NY US,20130208 17:00,1.52
COOP:300687,BINGHAMTON GREATER AP NY US,20130208 18:00,2.79
COOP:300687,BINGHAMTON GREATER AP NY US,20130208 19:00,2.79
COOP:300687,BINGHAMTON GREATER AP NY US,20130208 20:00,1.78
COOP:300687,BINGHAMTON GREATER AP NY US,20130208 21:00,0.76
COOP:300687,BINGHAMTON GREATER AP NY US,20130208 22:00,0.76
COOP:300687,BINGHAMTON GREATER AP NY US,20130208 23:00,1.02
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 00:00,1.02
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 01:00,0.51
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 02:00,0.51
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 03:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 04:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 05:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 06:00,0.51
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 07:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 08:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 09:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 10:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 11:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 12:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 13:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 14:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 15:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 16:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 17:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 18:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 19:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 21:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130209 22:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130210 00:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130210 01:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130210 10:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130211 04:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130211 05:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130211 07:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130211 08:00,1.02
COOP:300687,BINGHAMTON GREATER AP NY US,20130211 09:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130211 19:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130211 20:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130211 21:00,0.25
COOP:300687,BINGHAMTON GREATER AP NY US,20130212 08:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130212 09:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130214 20:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130214 21:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130214 22:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130215 00:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130215 20:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130215 21:00,0.51
COOP:300687,BINGHAMTON GREATER AP NY US,20130215 22:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130215 23:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130216 03:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130216 04:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130216 09:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130216 10:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130216 11:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130216 12:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130216 13:00,0.00
COOP:300687,BINGHAMTON GREATER AP NY US,20130217 13:00,0.00
